prov_insc;cant_insc;parr_insc;mcap_bie;dur_mat;cau_div;nac_1;sexo_1;edad_1;hijos_1;p_etnica1;niv_inst1;nac_2;sexo_2;edad_2;hijos_2;p_etnica2;niv_inst2
Azuay;Cuenca;El Batán; No;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;71;0;Mestizo; Secundaria; Ecuatoriano;Mujer;49;0;Mestizo; Posgrado
Azuay;Cuenca;El Batán; No;1;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;31;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;29;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;34;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;54;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;54;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;17;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;42;3;Mestizo; Superior Universitario; Ecuatoriano;Mujer;39;0;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; Sin información;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;39;2;Mestizo; Secundaria; Ecuatoriano;Mujer;35;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;24;1;Mestizo; Superior Universitario; Ecuatoriano;Mujer;25;1;Mestizo; Educación Básica
Azuay;Cuenca;San Blas; Sin información;26;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;47;0;Mestizo; Primaria; Ecuatoriano;Mujer;46;0;Mestizo; Primaria
Azuay;Cuenca;San Blas; Sin información;30;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;54;0;Mestizo; Primaria; Ecuatoriano;Mujer;58;0;Mestizo; Primaria
Azuay;Cuenca;San Blas; Sin información;20;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;40;3;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;35;0;Mestizo; Primaria; Ecuatoriano;Mujer;30;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;26;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;55;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;51;0;Mestizo; Primaria
Azuay;Cuenca;San Blas; Sin información;28;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;49;1;Montubio; Secundaria; Ecuatoriano;Mujer;51;0;Mestizo; Jardín de Infantes
Azuay;Cuenca;San Blas; Sin información;2;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;42;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;36;3;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;39;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;41;2;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Sin información;3;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;26;1;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;2;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;48;0;Mestizo; Secundaria; Ecuatoriano;Mujer;45;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin información;28;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;50;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;57;0;Montubio; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Sin información;29;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;52;0;Sin información; Educación media / Bachillerato; Ecuatoriano;Mujer;51;0;Sin información; Educación Básica
Azuay;Cuenca;San Blas; Sin información;22;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;2;Mestizo; Secundaria; Ecuatoriano;Mujer;43;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin información;9;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;55;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;37;0;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; Sin información;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;35;2;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;32;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;3;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;37;0;Mestizo; Posgrado; Ecuatoriano;Mujer;28;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;26;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;53;0;Mestizo; Secundaria; Ecuatoriano;Mujer;46;0;Mestizo; Posgrado
Azuay;Cuenca;San Blas; No;25;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;64;0;Mestizo; Secundaria; Ecuatoriano;Mujer;60;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin información;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;43;2;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;39;2;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Sin información;8;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;2;Mestizo; Superior Universitario; Ecuatoriano;Mujer;28;0;Mestizo; Educación Básica
Azuay;Cuenca;San Blas; Sin información;18;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;3;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;53;3;Blanco; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;8;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;35;3;Mestizo; Primaria; Ecuatoriano;Mujer;34;3;Mestizo; Primaria
Azuay;Cuenca;San Blas; Sin información;25;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;46;0;Mestizo; Primaria; Ecuatoriano;Mujer;47;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Sin información;30;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;52;0;Mestizo; Primaria; Ecuatoriano;Mujer;48;0;Mestizo; Primaria
Azuay;Gualaceo;Gualaceo, cabecera cantonal; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;35;4;Mestizo; Educación Básica
Azuay;Gualaceo;Gualaceo, cabecera cantonal; No;21;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;45;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;43;2;Mestizo; Educación Básica
Azuay;Paute;Paute, cabecera cantonal; No;21;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Secundaria; Ecuatoriano;Mujer;41;0;Mestizo; Primaria
Azuay;Paute;Paute, cabecera cantonal; Sin información;15;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;39;1;Otro; Primaria; Ecuatoriano;Mujer;43;1;Otro; Secundaria
Azuay;Paute;Paute, cabecera cantonal; No;18;Los tratos crueles o violencia contra la mujer o miembros del núcleo familiar; Ecuatoriano;Hombre;35;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;35;2;Mestizo; Educación Básica
Azuay;Oña;San Felipe de Oña, cabecera cantonal; Sin información;1;El adulterio de uno de los cónyuges; Ecuatoriano;Hombre;38;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;27;0;Mestizo; Educación media o Bachillerato
Azuay;Paute;Paute, cabecera cantonal; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;26;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;22;0;Mestizo; Educación Básica
Azuay;Gualaceo;Gualaceo, cabecera cantonal; No;14;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;36;1;Mestizo; Educación media o Bachillerato
Azuay;Gualaceo;Gualaceo, cabecera cantonal; No;20;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;39;4;Mestizo; Educación Básica
Azuay;Gualaceo;Gualaceo, cabecera cantonal; No;36;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;58;0;Mestizo; Primaria; Ecuatoriano;Mujer;65;0;Mestizo; Primaria
Azuay;Gualaceo;Gualaceo, cabecera cantonal; No;17;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;37;5;Mestizo; Educación Básica
Azuay;Paute;Paute, cabecera cantonal; No;11;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;30;0;Indígena; Primaria; Ecuatoriano;Mujer;31;3;Mulato; Primaria
Azuay;Cuenca;San Blas; Sin información;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;25;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;23;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin información;17; Sin información; Ecuatoriano;Hombre;42;0;Mestizo; Primaria; Ecuatoriano;Mujer;40;1;Mestizo; Primaria
Azuay;Girón;Girón, cabecera cantonal; No;1;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;70;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;63;0;Mestizo; Educación Básica
Azuay;Gualaceo;Gualaceo, cabecera cantonal; No;6;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;38;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;36;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Si;10;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;31;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;28;1;Mestizo; Educación media o Bachillerato
Azuay;Oña;San Felipe de Oña, cabecera cantonal; No;0;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;52;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;40;0;Mestizo; Primaria
Cañar;Azogues;Azogues; No;0;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;69;0;Mestizo; Primaria; Ecuatoriano;Mujer;53;0;Mestizo; Primaria
Cañar;Azogues;Azogues; No;18;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;38;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;37;2;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;26;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;46;0;Mestizo; Primaria; Ecuatoriano;Mujer;45;1;Mestizo; Primaria
Cañar;Azogues;Azogues; No;9;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;42;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;32;1;Mestizo; Superior Universitario
Cañar;Azogues;Azogues; No;23;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;47;0;Mestizo; Superior Universitario
Cañar;Azogues;Azogues; No;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;27;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;27;1;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;38;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;31;1;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;23; Sin información; Ecuatoriano;Hombre;62;1;Mestizo; Superior Universitario; Ecuatoriano;Mujer;64;0;Mestizo; Superior Universitario
Cañar;Azogues;Azogues; No;33;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;65;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;58;0;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;15;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;40;0;Mestizo; Primaria; Ecuatoriano;Mujer;33;2;Sin información; Primaria
Cañar;Azogues;Azogues; No;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;39;0;Mestizo; Primaria; Ecuatoriano;Mujer;36;1;Mestizo; Primaria
Cañar;Azogues;Azogues; No;19; Sin información; Ecuatoriano;Hombre;46;0;Mestizo; Primaria; Ecuatoriano;Mujer;42;2;Mestizo; Primaria
Cañar;Azogues;Azogues; No;26;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;52;0;Mestizo; Primaria; Ecuatoriano;Mujer;52;2;Mestizo; Primaria
Cañar;Azogues;Azogues; No;11;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;35;0;Mestizo; Primaria; Ecuatoriano;Mujer;30;0;Mestizo; Primaria
Cañar;Azogues;Azogues; No;17;El estado habitual de falta de armonía de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;45;2;Mestizo; Superior Universitario; Ecuatoriano;Mujer;52;0;Mestizo; Primaria
Cañar;Azogues;Azogues; No;29;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;47;0;Mestizo; Primaria; Ecuatoriano;Mujer;44;0;Mestizo; Primaria
Cañar;Azogues;Azogues; No;7;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;60;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;58;0;Mestizo; Superior Universitario
Cañar;Azogues;Azogues; No;16;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;44;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;38;3;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;30;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;53;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;50;1;Sin información; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;5;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;30;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;21;0;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;17;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;38;0;Mestizo;Ninguno; Ecuatoriano;Mujer;35;3;Mestizo; Primaria
Cañar;Azogues;Azogues; No;4;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;37;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;43;0;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;22;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;45;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;40;2;Mestizo; Superior Universitario
Cañar;Azogues;Azogues; No;25;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;57;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;49;1;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;27;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;28;1;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;48;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;48;4;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; Sin información;3;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;31;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;30;1;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;48; Sin información; Ecuatoriano;Hombre;71;0;Mestizo; Primaria; Ecuatoriano;Mujer;67;0;Mestizo; Primaria
Cañar;Azogues;Azogues; Sin información;37;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;60;0;Mestizo; Primaria; Ecuatoriano;Mujer;65;0;Mestizo; Primaria
Cañar;Azogues;Azogues; No;4;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;0;Mestizo; Primaria; Ecuatoriano;Mujer;25;1;Mestizo; Primaria
Cañar;Azogues;Azogues; No;19;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;0;Sin información; Primaria; Ecuatoriano;Mujer;44;0;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;30;1;Mestizo; Superior Universitario
Cañar;Azogues;Azogues; No;17;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Primaria; Ecuatoriano;Mujer;39;1;Mestizo; Primaria
Cañar;Azogues;Azogues; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;32;0;Mestizo; Primaria; Ecuatoriano;Mujer;33;1;Mestizo; Secundaria
Cañar;Azogues;Azogues; No;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;28;2;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;12;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;31;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;36;2;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;31;1;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;12;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;42;0;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; Si;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;27;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;22;1;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;39;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;68;0;Mestizo; Centro de alfabetización; Ecuatoriano;Mujer;58;0;Mestizo; Primaria
Cañar;Azogues;Azogues; No;24;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;45;2;Mestizo; Primaria
Cañar;Azogues;Azogues; No;7;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;31;0;Mestizo; Jardín de Infantes; Ecuatoriano;Mujer;25;1;Mestizo; Primaria
Cañar;Azogues;Azogues; No;13;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;49;0;Mestizo; Primaria; Ecuatoriano;Mujer;42;2;Mestizo; Primaria
Cañar;Azogues;Azogues; No;28;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;57;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;50;0;Mestizo; Educación media o Bachillerato
Cañar;Azogues;Azogues; No;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;44;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;33;2;Mestizo; Educación media o Bachillerato
Zamora Chinchipe;Zamora;Zamora; No;3;El adulterio de uno de los cónyuges; Ecuatoriano;Hombre;32;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;25;1;Mestizo; Educación media o Bachillerato
Zamora Chinchipe;Zamora;Zamora; No;35;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;59;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;53;0;Mestizo; Educación media o Bachillerato
